epoch,step,train/loss,train/reward,val/reward
14,5849,-32942.20703125,-9455.6171875,
14,5864,,,-9083.173828125
15,5899,-55153.25390625,-9419.3388671875,
15,5949,52062.37109375,-8732.375,
15,5999,-30489.677734375,-9201.5703125,
15,6049,-196656.0,-9994.2841796875,
15,6099,-235085.90625,-10145.123046875,
15,6149,-435417.5,-11069.8447265625,
15,6199,-253476.703125,-10040.685546875,
15,6249,-262900.90625,-10193.560546875,
15,6255,,,-10137.1669921875
16,6299,-64458.9921875,-9306.7392578125,
16,6349,-17616.0390625,-9251.5400390625,
16,6399,-29791.9296875,-9159.453125,
16,6449,-61055.09765625,-9410.791015625,
16,6499,-26287.61328125,-9164.8115234375,
16,6549,-140759.8125,-9636.0166015625,
16,6599,-78053.8515625,-9287.3203125,
16,6646,,,-8897.86328125
17,6649,42281.23828125,-8823.103515625,
17,6699,-87432.6640625,-9074.333984375,
17,6749,-55785.59375,-9253.646484375,
17,6799,-11617.2578125,-9019.111328125,
17,6849,-503510.3125,-10772.62109375,
17,6899,52269.4921875,-8504.109375,
17,6949,-5971.64453125,-9160.4921875,
17,6999,-89553.625,-9106.65625,
17,7037,,,-8182.474609375
18,7049,-12782.703125,-8417.5888671875,
18,7099,-49845.203125,-8743.0703125,
18,7149,-60569.625,-8655.044921875,
18,7199,-142139.28125,-9020.0185546875,
18,7249,-52671.6953125,-8440.3515625,
18,7299,-83975.015625,-8594.1552734375,
18,7349,-147261.84375,-8927.7373046875,
18,7399,-64920.02734375,-8376.5302734375,
18,7428,,,-7799.5751953125
19,7449,-173963.609375,-8850.201171875,
19,7499,-205483.859375,-8998.330078125,
19,7549,-157987.5625,-8732.2333984375,
19,7599,-27478.51953125,-8072.95751953125,
19,7649,-275315.75,-9686.05078125,
19,7699,-186996.125,-9107.6044921875,
19,7749,-659973.6875,-10496.697265625,
19,7799,-547167.5,-10488.9375,
19,7819,,,-8823.4580078125
20,7849,-247427.484375,-9057.5078125,
20,7899,-150191.46875,-8527.3984375,
20,7949,-337736.3125,-9556.349609375,
20,7999,-108346.390625,-8564.43359375,
20,8049,-141194.125,-8541.3076171875,
20,8099,-65552.875,-8230.173828125,
20,8149,-119490.796875,-8436.619140625,
20,8199,-90977.59375,-8462.75,
20,8210,,,-7396.3095703125
21,8249,-251371.765625,-8716.201171875,
21,8299,-5031426.0,-26899.302734375,
21,8349,-631310.75,-9856.541015625,
21,8399,-971092.9375,-10725.12109375,
21,8449,-224215.6875,-8595.587890625,
21,8499,-68511.2109375,-8050.068359375,
21,8549,-142364.09375,-8346.48828125,
21,8599,-176238.4375,-8268.83984375,
21,8601,,,-7561.9375
22,8649,-707785.375,-11333.009765625,
22,8699,-174355.84375,-8190.14404296875,
22,8749,-465807.71875,-10153.333984375,
22,8799,-301652.625,-9086.1201171875,
22,8849,-919901.875,-11344.43359375,
22,8899,-244721.015625,-8796.537109375,
22,8949,-124102.9921875,-8227.0986328125,
22,8992,,,-7593.21337890625
23,8999,-96824.53125,-8146.56982421875,
23,9049,-108910.9375,-8108.8525390625,
23,9099,-140806.265625,-8271.24609375,
23,9149,-189348.5,-8193.390625,
23,9199,-110361.4375,-8136.66845703125,
23,9249,-41117.08984375,-7575.76953125,
23,9299,-576060.5625,-9940.4697265625,
23,9349,-272842.5,-8859.509765625,
23,9383,,,-9576.6669921875
24,9399,-1035622.625,-11533.7265625,
24,9449,-490223.40625,-10040.189453125,
24,9499,-648357.5,-11078.5478515625,
24,9549,-377434.375,-9230.208984375,
24,9599,-429990.84375,-9739.306640625,
24,9649,-222813.171875,-8477.388671875,
24,9699,-315257.65625,-9073.00390625,
24,9749,-309515.8125,-9145.0634765625,
24,9774,,,-8812.8818359375
