epoch,step,train/loss,train/reward,val/reward
11,2351,,,-7230.97119140625
12,2399,-19729.7421875,-7931.43359375,
12,2449,-9204.46875,-7369.90869140625,
12,2499,-39231.86328125,-8782.603515625,
12,2547,,,-6863.212890625
13,2549,-22533.751953125,-7974.61669921875,
13,2599,-19385.099609375,-7758.541015625,
13,2649,-30684.1328125,-8005.80224609375,
13,2699,-20997.763671875,-7929.3759765625,
13,2743,,,-6478.00537109375
14,2749,-28568.52734375,-7851.5556640625,
14,2799,-19511.65625,-7535.728515625,
14,2849,-17968.12109375,-7281.52587890625,
14,2899,-22568.099609375,-7453.58642578125,
14,2939,,,-6404.4345703125
15,2949,-12593.0302734375,-7097.396484375,
15,2999,-12336.376953125,-6805.0966796875,
15,3049,-9317.072265625,-6808.7392578125,
15,3099,1392.5986328125,-6167.087890625,
15,3135,,,-5491.86279296875
16,3149,-38603.8046875,-7431.9794921875,
16,3199,-19977.9453125,-6511.23828125,
16,3249,-27687.287109375,-6841.61328125,
16,3299,-40489.6171875,-7417.431640625,
16,3331,,,-6232.064453125
17,3349,-21256.56640625,-6480.05615234375,
17,3399,-20136.537109375,-6561.80908203125,
17,3449,-21345.96875,-6625.90185546875,
17,3499,-21353.11328125,-6591.11376953125,
17,3527,,,-5278.47119140625
18,3549,-19322.0703125,-6171.5771484375,
18,3599,-30816.5703125,-6821.4638671875,
18,3649,-17966.80859375,-6474.3466796875,
18,3699,-10646.701171875,-5685.1298828125,
18,3723,,,-4947.74267578125
19,3749,-24360.20703125,-6337.2998046875,
19,3799,-27680.7890625,-6366.90234375,
19,3849,-17463.28125,-5869.99267578125,
19,3899,-28785.537109375,-6462.85400390625,
19,3919,,,-4903.259765625
20,3949,-17273.52734375,-5935.046875,
20,3999,-12373.48046875,-5517.3984375,
20,4049,-18777.083984375,-5872.97802734375,
20,4099,-15715.9853515625,-5805.9814453125,
20,4115,,,-4919.69873046875
21,4149,-6538.0166015625,-5214.77685546875,
21,4199,-6555.9580078125,-5212.7421875,
21,4249,-7114.41357421875,-5547.7763671875,
21,4299,-9964.1064453125,-5471.51318359375,
21,4311,,,-5413.416015625
22,4349,-11377.462890625,-5678.1416015625,
22,4399,-15772.3818359375,-5754.4560546875,
22,4449,-28203.548828125,-6417.484375,
22,4499,-19829.244140625,-6141.58251953125,
22,4507,,,-5298.08740234375
23,4549,-11934.232421875,-5677.845703125,
23,4599,-16245.900390625,-6081.4091796875,
23,4649,-13728.99609375,-5663.29296875,
23,4699,-7797.55126953125,-5271.3955078125,
23,4703,,,-4456.2421875
24,4749,-14665.5791015625,-5380.7578125,
24,4799,-13699.142578125,-5263.0185546875,
24,4849,-18736.6875,-5703.36083984375,
24,4899,-13949.8779296875,-5544.8037109375,
24,4899,,,-4790.55029296875
25,4949,-14785.3359375,-5354.30615234375,
25,4999,-11350.43359375,-5151.818359375,
25,5049,-18926.71875,-5595.9462890625,
25,5095,,,-4410.81884765625
26,5099,-13136.275390625,-5361.3779296875,
26,5149,-25130.74609375,-5958.5361328125,
26,5199,-9528.015625,-5013.1650390625,
26,5249,-20090.673828125,-5771.35546875,
26,5291,,,-4507.927734375
27,5299,-11469.9208984375,-5283.474609375,
27,5349,-6136.923828125,-4902.8447265625,
27,5399,-10003.794921875,-4985.5751953125,
27,5449,-15965.326171875,-5588.73486328125,
27,5487,,,-5342.79931640625
28,5499,-6472.9716796875,-4824.9111328125,
28,5549,-10788.01171875,-5318.74169921875,
28,5599,-6382.4267578125,-4881.85205078125,
28,5649,-7921.1416015625,-4989.9970703125,
28,5683,,,-4229.6142578125
29,5699,-11418.2626953125,-5120.1728515625,
29,5749,-16798.62890625,-5319.70263671875,
29,5799,-6680.884765625,-4833.259765625,
29,5849,-15762.224609375,-5150.533203125,
29,5879,,,-4310.318359375
30,5899,-20249.322265625,-5685.38330078125,
30,5949,-11861.529296875,-4890.2373046875,
30,5999,-8118.87890625,-4641.6259765625,
30,6049,-9503.470703125,-4818.61865234375,
30,6075,,,-4261.0078125
31,6099,-8015.58837890625,-4714.3291015625,
31,6149,-8457.205078125,-4717.3759765625,
31,6199,-7392.0625,-4695.541015625,
31,6249,-6688.0830078125,-4746.603515625,
31,6271,,,-4170.548828125
32,6299,-7211.103515625,-4608.2890625,
32,6349,-8108.88427734375,-4695.84716796875,
32,6399,-9386.138671875,-4788.3271484375,
32,6449,-6532.537109375,-4543.1279296875,
32,6467,,,-4037.45751953125
33,6499,-8470.990234375,-4496.2236328125,
33,6549,-8644.25,-4705.341796875,
33,6599,-7412.1279296875,-4674.60693359375,
33,6649,-8961.3037109375,-4707.81396484375,
33,6663,,,-4302.44482421875
34,6699,-16069.8193359375,-5081.48486328125,
34,6749,-8951.2392578125,-4765.46044921875,
34,6799,-18749.890625,-5145.18359375,
34,6849,-6545.7607421875,-4535.365234375,
34,6859,,,-4081.4404296875
35,6899,-9902.61328125,-4658.64453125,
35,6949,-13359.205078125,-4957.13330078125,
35,6999,-8457.203125,-4627.6435546875,
35,7049,-14188.7314453125,-5274.6064453125,
35,7055,,,-4238.41162109375
36,7099,-1786.6380615234375,-4089.64013671875,
36,7149,-11784.16015625,-4853.1875,
36,7199,-7095.71533203125,-4584.39599609375,
36,7249,-7957.8115234375,-4676.337890625,
36,7251,,,-4272.18994140625
37,7299,-11661.923828125,-4775.912109375,
37,7349,-4266.3095703125,-4441.89111328125,
37,7399,-11164.2109375,-4472.8349609375,
37,7447,,,-4094.9716796875
38,7449,-6374.49951171875,-4637.0068359375,
38,7499,-6896.63623046875,-4574.583984375,
38,7549,-5294.2177734375,-4331.62451171875,
38,7599,-2189.597900390625,-4088.37841796875,
38,7643,,,-3838.44677734375
39,7649,-6248.9560546875,-4447.94091796875,
39,7699,-13145.583984375,-4624.4560546875,
39,7749,-7027.1767578125,-4312.1005859375,
39,7799,-8507.0078125,-4436.4482421875,
39,7839,,,-3714.716796875
40,7849,-10325.337890625,-4435.9873046875,
40,7899,-11253.9052734375,-4473.1572265625,
40,7949,-6301.6728515625,-4287.841796875,
40,7999,-10776.287109375,-4429.5986328125,
40,8035,,,-3752.05078125
41,8049,-12822.8203125,-4679.8740234375,
41,8099,-6625.1162109375,-4157.4326171875,
41,8149,-8489.541015625,-4267.0908203125,
41,8199,-6186.431640625,-4082.74560546875,
41,8231,,,-4059.87548828125
42,8249,-5304.4423828125,-4121.36865234375,
42,8299,-7761.92041015625,-4382.51708984375,
42,8349,-11043.3671875,-4451.84033203125,
42,8399,-4513.689453125,-4082.39013671875,
42,8427,,,-3775.706298828125
43,8449,-2978.36181640625,-4080.487548828125,
43,8499,-12846.130859375,-4779.1005859375,
43,8549,-5172.490234375,-4201.88671875,
43,8599,-3756.976806640625,-4048.49267578125,
43,8623,,,-3789.652099609375
44,8649,-8667.162109375,-4395.279296875,
44,8699,-5848.287109375,-4094.03662109375,
44,8749,-6900.1123046875,-4247.076171875,
44,8799,-5422.4326171875,-4189.2294921875,
44,8819,,,-3491.203125
45,8849,-8219.01953125,-4172.939453125,
45,8899,-11898.794921875,-4460.59716796875,
45,8949,-19133.47265625,-4713.14501953125,
45,8999,-12845.205078125,-4473.890625,
45,9015,,,-4119.90478515625
46,9049,-6461.13525390625,-4025.5029296875,
46,9099,-12025.4326171875,-4278.22021484375,
46,9149,-4488.90625,-3979.401123046875,
46,9199,-8478.330078125,-4016.15234375,
46,9211,,,-3919.11279296875
47,9249,-18303.75,-4856.759765625,
47,9299,-10501.6845703125,-4261.8583984375,
47,9349,-9468.5068359375,-4326.39599609375,
47,9399,-7749.45654296875,-4035.61083984375,
47,9407,,,-3390.478759765625
48,9449,-14805.99609375,-4557.509765625,
48,9499,-9342.322265625,-4124.6015625,
48,9549,-10187.20703125,-4319.86474609375,
48,9599,-12916.1474609375,-4242.10791015625,
48,9603,,,-3951.8935546875
49,9649,-12954.521484375,-4412.71533203125,
49,9699,-9454.693359375,-4308.04931640625,
49,9749,-8230.0625,-4177.669921875,
49,9799,-6832.11572265625,-4003.66650390625,
49,9799,,,-3594.44482421875
