epoch,step,train/loss,train/reward,val/reward
23,4703,,,-2595.452880859375
24,4749,-7349.53759765625,-2752.81982421875,
24,4799,-2310.864013671875,-2518.799560546875,
24,4849,-3075.05517578125,-2550.6953125,
24,4899,-2960.79736328125,-2571.79736328125,
24,4899,,,-2548.749267578125
25,4949,-223.8434295654297,-2434.4658203125,
25,4999,-326.96612548828125,-2465.298583984375,
25,5049,-2360.54736328125,-2542.829833984375,
25,5095,,,-2454.844482421875
26,5099,-702.258544921875,-2448.61328125,
26,5149,-746.57666015625,-2495.503173828125,
26,5199,-5014.55224609375,-2624.53271484375,
26,5249,-1404.8621826171875,-2488.440185546875,
26,5291,,,-2494.689697265625
27,5299,-3387.319580078125,-2603.9541015625,
27,5349,-2192.4208984375,-2513.10595703125,
27,5399,-4858.787109375,-2729.25,
27,5449,-3287.8837890625,-2588.019775390625,
27,5487,,,-2365.3779296875
28,5499,-2704.19970703125,-2441.820068359375,
28,5549,-3133.900390625,-2531.677978515625,
28,5599,-687.2896728515625,-2381.4814453125,
28,5649,-124.3918228149414,-2420.55712890625,
28,5683,,,-2390.287109375
29,5699,-3493.303955078125,-2531.6943359375,
29,5749,-1036.2640380859375,-2439.10791015625,
29,5799,-1918.502197265625,-2437.26220703125,
29,5849,-1411.94873046875,-2416.475341796875,
29,5879,,,-2376.1259765625
30,5899,-1661.412353515625,-2486.64990234375,
30,5949,-1027.08056640625,-2389.210693359375,
30,5999,-1952.1370849609375,-2462.97119140625,
30,6049,-3264.937255859375,-2461.310546875,
30,6075,,,-2379.067138671875
31,6099,-2198.239013671875,-2444.170654296875,
31,6149,-340.7781982421875,-2372.858154296875,
31,6199,-1130.30810546875,-2461.90576171875,
31,6249,-5542.7333984375,-2608.08056640625,
31,6271,,,-2329.511962890625
32,6299,-970.2171630859375,-2359.174560546875,
32,6349,-2239.218017578125,-2429.7626953125,
32,6399,-1193.6270751953125,-2349.73828125,
32,6449,-717.0703125,-2418.46875,
32,6467,,,-2338.29931640625
33,6499,-1215.9434814453125,-2384.364990234375,
33,6549,-3472.989013671875,-2488.25,
33,6599,-2698.970947265625,-2440.35791015625,
33,6649,-2295.54150390625,-2476.766845703125,
33,6663,,,-2357.676025390625
34,6699,-672.8328247070312,-2343.433837890625,
34,6749,-3128.19189453125,-2471.4140625,
34,6799,-313.3853759765625,-2303.9736328125,
34,6849,-584.71435546875,-2343.864013671875,
34,6859,,,-2317.752685546875
35,6899,330.0878601074219,-2351.26513671875,
35,6949,-518.79150390625,-2384.48486328125,
35,6999,691.4358520507812,-2297.220458984375,
35,7049,-1797.5535888671875,-2441.905517578125,
35,7055,,,-2284.2705078125
36,7099,-1199.150146484375,-2359.04736328125,
36,7149,-2122.37548828125,-2399.044921875,
36,7199,-399.2188415527344,-2280.21630859375,
36,7249,-1227.9658203125,-2336.85693359375,
36,7251,,,-2345.865966796875
37,7299,-925.478759765625,-2350.742919921875,
37,7349,-316.900634765625,-2311.19091796875,
37,7399,-1547.83544921875,-2361.603515625,
37,7447,,,-2228.83154296875
38,7449,-1296.00146484375,-2322.533203125,
38,7499,-2743.96923828125,-2368.111572265625,
38,7549,-2592.8857421875,-2335.271484375,
38,7599,-3141.79052734375,-2392.58984375,
38,7643,,,-2252.79150390625
39,7649,-1350.1558837890625,-2321.0107421875,
39,7699,-2726.87255859375,-2348.143798828125,
39,7749,-1435.17041015625,-2283.04248046875,
39,7799,-1416.0654296875,-2313.150390625,
39,7839,,,-2233.63134765625
40,7849,-7547.02880859375,-2631.34228515625,
40,7899,-738.7969970703125,-2236.484130859375,
40,7949,-1906.276123046875,-2318.58935546875,
40,7999,-1333.838623046875,-2300.8037109375,
40,8035,,,-2190.54931640625
41,8049,-2916.6064453125,-2337.92578125,
41,8099,-2742.44970703125,-2332.7177734375,
41,8149,-2190.1376953125,-2302.0615234375,
41,8199,-656.1510620117188,-2232.10595703125,
41,8231,,,-2213.982177734375
42,8249,-3143.177978515625,-2363.5966796875,
42,8299,-1704.67919921875,-2283.75537109375,
42,8349,-1932.619384765625,-2299.5390625,
42,8399,-1299.279541015625,-2259.60693359375,
42,8427,,,-2176.021484375
43,8449,-2076.4990234375,-2308.503662109375,
43,8499,-2959.217041015625,-2323.494140625,
43,8549,-1316.359375,-2254.2548828125,
43,8599,-1940.388916015625,-2242.5947265625,
43,8623,,,-2252.0908203125
44,8649,-3039.8740234375,-2339.91259765625,
44,8699,-2166.698486328125,-2345.39794921875,
44,8749,-3338.35009765625,-2352.83935546875,
44,8799,-2226.780029296875,-2309.53857421875,
44,8819,,,-2300.52392578125
45,8849,-811.7403564453125,-2229.13427734375,
45,8899,-4540.919921875,-2457.10595703125,
45,8949,-2886.95556640625,-2328.6650390625,
45,8999,-2880.15869140625,-2339.544189453125,
45,9015,,,-2215.1875
46,9049,-2077.05615234375,-2285.522216796875,
46,9099,-2581.034912109375,-2312.820068359375,
46,9149,-606.7733154296875,-2226.34912109375,
46,9199,-964.3636474609375,-2263.46142578125,
46,9211,,,-2188.35986328125
47,9249,-1960.775390625,-2270.56787109375,
47,9299,-1489.2257080078125,-2250.25048828125,
47,9349,-2876.13623046875,-2339.56298828125,
47,9399,-2029.2708740234375,-2290.7490234375,
47,9407,,,-2206.52490234375
48,9449,-3075.93701171875,-2324.241455078125,
48,9499,-3547.296875,-2342.8701171875,
48,9549,-1303.96630859375,-2287.21484375,
48,9599,-1372.06298828125,-2275.642333984375,
48,9603,,,-2192.5166015625
49,9649,-2165.635498046875,-2318.014404296875,
49,9699,-4334.513671875,-2378.79931640625,
49,9749,-930.0720825195312,-2226.650390625,
49,9799,-371.7096252441406,-2239.89501953125,
49,9799,,,-2205.605224609375
50,9849,-2876.41748046875,-2333.93310546875,
50,9899,-1059.166259765625,-2247.91015625,
50,9949,-1815.133056640625,-2276.319580078125,
50,9995,,,-2213.331298828125
51,9999,-660.779541015625,-2193.53125,
51,10049,-609.4736328125,-2208.9501953125,
51,10099,-1108.37255859375,-2217.0419921875,
51,10149,-792.8145141601562,-2264.702880859375,
51,10191,,,-2212.8779296875
52,10199,-1259.131591796875,-2241.989501953125,
52,10249,-2114.466796875,-2266.91943359375,
52,10299,-362.6341552734375,-2220.78857421875,
52,10349,-982.5106201171875,-2222.6201171875,
52,10387,,,-2198.26806640625
53,10399,-605.7678833007812,-2184.4140625,
53,10449,-1878.84375,-2287.119140625,
53,10499,-624.4285888671875,-2215.5146484375,
53,10549,-959.4102783203125,-2225.581787109375,
53,10583,,,-2229.306640625
54,10599,-1024.7119140625,-2226.30224609375,
54,10649,-2518.192626953125,-2327.046142578125,
54,10699,-3144.5078125,-2338.271728515625,
54,10749,-1265.0531005859375,-2226.033447265625,
54,10779,,,-2158.95361328125
55,10799,-1778.4814453125,-2270.044921875,
55,10849,-1440.53662109375,-2214.181396484375,
55,10899,-1468.1473388671875,-2259.123046875,
55,10949,-509.90966796875,-2149.09912109375,
55,10975,,,-2195.4208984375
56,10999,-1031.302001953125,-2186.67041015625,
56,11049,-1956.6864013671875,-2295.600341796875,
56,11099,-692.7391967773438,-2203.662353515625,
56,11149,-2526.33349609375,-2288.9541015625,
56,11171,,,-2182.747802734375
57,11199,-3086.666015625,-2354.5107421875,
57,11249,-1583.730712890625,-2232.43798828125,
57,11299,-836.7965698242188,-2201.79638671875,
57,11349,-1078.605224609375,-2199.1796875,
57,11367,,,-2189.050537109375
58,11399,-1576.89697265625,-2231.27001953125,
58,11449,-3226.383056640625,-2339.544189453125,
58,11499,68.89570617675781,-2165.72607421875,
58,11549,-572.3831787109375,-2213.841064453125,
58,11563,,,-2130.34033203125
59,11599,-1012.600341796875,-2207.06689453125,
59,11649,-1872.5341796875,-2236.67236328125,
59,11699,-1445.4737548828125,-2204.548828125,
59,11749,-2196.98583984375,-2245.296142578125,
59,11759,,,-2152.1083984375
60,11799,-347.9893798828125,-2154.25244140625,
60,11849,-1387.21435546875,-2202.96337890625,
60,11899,-1225.73779296875,-2223.75439453125,
60,11949,-1258.0943603515625,-2217.12109375,
60,11955,,,-2112.925048828125
61,11999,-937.47119140625,-2163.2529296875,
61,12049,-2957.986572265625,-2310.7412109375,
61,12099,-1380.0306396484375,-2191.70703125,
61,12149,-1598.3267822265625,-2195.07080078125,
61,12151,,,-2142.47705078125
62,12199,-2458.16796875,-2253.34619140625,
62,12249,-1777.1839599609375,-2226.72900390625,
62,12299,-1031.7825927734375,-2191.771484375,
62,12347,,,-2169.631591796875
63,12349,-1337.3341064453125,-2202.625732421875,
63,12399,-1162.1995849609375,-2172.06787109375,
63,12449,-671.5613403320312,-2186.09326171875,
63,12499,-1270.056884765625,-2213.739013671875,
63,12543,,,-2175.07568359375
64,12549,-1381.647216796875,-2227.14697265625,
64,12599,-1216.033203125,-2165.18359375,
64,12649,-1345.48291015625,-2170.296875,
64,12699,-1365.2889404296875,-2206.498046875,
64,12739,,,-2132.3388671875
65,12749,-975.4663696289062,-2126.063720703125,
65,12799,-1198.22021484375,-2183.82177734375,
65,12849,-1137.697021484375,-2196.8349609375,
65,12899,-3535.3388671875,-2310.33056640625,
65,12935,,,-2150.516357421875
66,12949,-2108.135498046875,-2238.06640625,
66,12999,-399.25677490234375,-2145.4609375,
66,13049,-1793.1932373046875,-2217.0732421875,
66,13099,-603.9219970703125,-2166.533935546875,
66,13131,,,-2168.399658203125
67,13149,-648.8902587890625,-2156.5439453125,
67,13199,-2783.631103515625,-2264.70556640625,
67,13249,-1513.656005859375,-2191.655029296875,
67,13299,-1730.4459228515625,-2200.35498046875,
67,13327,,,-2143.42724609375
68,13349,-1952.5858154296875,-2205.279052734375,
68,13399,-1067.7908935546875,-2150.99951171875,
68,13449,-1658.0289306640625,-2213.626953125,
68,13499,-221.81256103515625,-2150.27001953125,
68,13523,,,-2147.97216796875
69,13549,-864.1369018554688,-2149.66845703125,
69,13599,-991.96875,-2173.1435546875,
69,13649,-1048.941650390625,-2157.5146484375,
69,13699,-966.2685546875,-2145.65185546875,
69,13719,,,-2168.592041015625
70,13749,-1348.59521484375,-2177.10791015625,
70,13799,-1073.1923828125,-2164.404052734375,
70,13849,-1389.0771484375,-2211.84228515625,
70,13899,-490.1903076171875,-2169.63427734375,
70,13915,,,-2113.0205078125
71,13949,-1147.853271484375,-2202.26904296875,
71,13999,-934.8546142578125,-2171.11328125,
71,14049,-1362.0521240234375,-2194.24365234375,
71,14099,-1261.603515625,-2209.46630859375,
71,14111,,,-2189.142822265625
72,14149,-967.4913940429688,-2174.007080078125,
72,14199,-604.6995849609375,-2131.066162109375,
72,14249,-1140.573974609375,-2193.3623046875,
72,14299,-1068.707763671875,-2166.744140625,
72,14307,,,-2110.102783203125
73,14349,-420.66534423828125,-2128.8388671875,
73,14399,-575.46875,-2160.70166015625,
73,14449,-2226.72802734375,-2272.56689453125,
73,14499,-861.4182739257812,-2156.353515625,
73,14503,,,-2102.548095703125
74,14549,-864.8927001953125,-2169.3359375,
74,14599,-521.425537109375,-2143.02734375,
74,14649,-179.3572540283203,-2118.76806640625,
74,14699,-60.05080795288086,-2111.84375,
74,14699,,,-2081.6787109375
75,14749,-1116.228515625,-2133.4716796875,
75,14799,-212.92831420898438,-2091.70458984375,
75,14849,-785.9453125,-2137.12646484375,
75,14895,,,-2095.48681640625
76,14899,-764.737548828125,-2126.92822265625,
76,14949,-710.956298828125,-2127.0703125,
76,14999,-370.5859375,-2094.54345703125,
76,15049,-940.2365112304688,-2160.146484375,
76,15091,,,-2099.949951171875
77,15099,-1144.267333984375,-2152.39892578125,
77,15149,-904.353759765625,-2145.706787109375,
77,15199,-1243.353759765625,-2148.40478515625,
77,15249,-713.1605224609375,-2136.93408203125,
77,15287,,,-2073.3037109375
78,15299,-1409.060546875,-2164.977783203125,
78,15349,-1482.540771484375,-2167.8359375,
78,15399,-766.171142578125,-2134.30859375,
78,15449,-1053.222412109375,-2150.401611328125,
78,15483,,,-2098.83984375
79,15499,-1280.083251953125,-2136.01171875,
79,15549,-694.7396240234375,-2156.83251953125,
79,15599,-1401.0361328125,-2145.52978515625,
79,15649,-1426.742919921875,-2144.947265625,
79,15679,,,-2125.747802734375
80,15699,-977.1156616210938,-2132.2470703125,
80,15749,-369.3147277832031,-2106.00732421875,
80,15799,-1673.4427490234375,-2168.1494140625,
80,15849,-1475.848388671875,-2145.4296875,
80,15875,,,-2126.603759765625
81,15899,-2584.728271484375,-2245.86376953125,
81,15949,-716.638916015625,-2113.05126953125,
81,15999,-349.093505859375,-2077.29541015625,
81,16049,-205.4853515625,-2061.7060546875,
81,16071,,,-2199.36279296875
82,16099,-1889.457763671875,-2190.3046875,
82,16149,-713.0897216796875,-2111.2529296875,
82,16199,-1644.45263671875,-2188.924560546875,
82,16249,-745.2343139648438,-2150.17041015625,
82,16267,,,-2090.2734375
83,16299,-893.9905395507812,-2147.53271484375,
83,16349,-863.4757080078125,-2132.11083984375,
83,16399,-1167.7806396484375,-2137.27294921875,
83,16449,-1391.350341796875,-2160.631103515625,
83,16463,,,-2103.24951171875
84,16499,-1497.715576171875,-2145.796875,
84,16549,-1777.155029296875,-2182.15576171875,
84,16599,-415.9949951171875,-2128.99755859375,
84,16649,-1419.914794921875,-2146.66015625,
84,16659,,,-2104.562255859375
85,16699,-770.5323486328125,-2159.72314453125,
85,16749,-517.4410400390625,-2083.2509765625,
85,16799,-457.8944091796875,-2112.489990234375,
85,16849,-613.1510009765625,-2102.68115234375,
85,16855,,,-2079.84375
86,16899,-783.7886962890625,-2134.048828125,
86,16949,-1132.552734375,-2168.00048828125,
86,16999,-1288.6185302734375,-2146.55322265625,
86,17049,-589.2921142578125,-2126.662109375,
86,17051,,,-2086.8134765625
87,17099,-491.71966552734375,-2101.97802734375,
87,17149,-991.3915405273438,-2158.7099609375,
87,17199,-585.051513671875,-2143.2607421875,
87,17247,,,-2144.745361328125
88,17249,-2130.90625,-2229.578125,
88,17299,-1391.2152099609375,-2168.52587890625,
88,17349,-1038.712890625,-2121.080078125,
88,17399,-1428.1142578125,-2155.53857421875,
88,17443,,,-2125.739013671875
89,17449,-1811.439208984375,-2187.840087890625,
89,17499,-476.9949951171875,-2115.33837890625,
89,17549,-426.0444030761719,-2105.361328125,
89,17599,-1582.995849609375,-2170.45166015625,
89,17639,,,-2107.494873046875
90,17649,-1660.562744140625,-2170.970947265625,
90,17699,-3154.1748046875,-2301.22509765625,
90,17749,-478.27191162109375,-2099.26904296875,
90,17799,-375.162109375,-2087.35400390625,
90,17835,,,-2075.855224609375
91,17849,-59.688167572021484,-2092.815673828125,
91,17899,-51.212745666503906,-2093.880126953125,
91,17949,-2311.12353515625,-2211.31884765625,
91,17999,-833.6957397460938,-2144.349609375,
91,18031,,,-2064.18115234375
92,18049,-545.8031616210938,-2091.949951171875,
92,18099,-421.5662841796875,-2090.85595703125,
92,18149,-184.63140869140625,-2053.8115234375,
92,18199,-433.104248046875,-2096.94580078125,
92,18227,,,-2097.75537109375
93,18249,-1108.05419921875,-2121.1083984375,
93,18299,-802.0111083984375,-2104.43359375,
93,18349,-1601.5841064453125,-2163.005859375,
93,18399,-1620.3466796875,-2173.559814453125,
93,18423,,,-2102.9697265625
94,18449,-1172.700927734375,-2150.262451171875,
94,18499,-1635.99951171875,-2162.6357421875,
94,18549,-547.6488647460938,-2089.330078125,
94,18599,-257.20538330078125,-2082.654296875,
94,18619,,,-2056.887451171875
95,18649,-1054.34326171875,-2118.041015625,
95,18699,-1097.34716796875,-2134.96630859375,
95,18749,-3480.45556640625,-2286.881591796875,
95,18799,-891.5985717773438,-2142.32666015625,
95,18815,,,-2097.42724609375
96,18849,-1534.023681640625,-2159.407470703125,
96,18899,-979.730712890625,-2162.502197265625,
96,18949,-1065.02978515625,-2131.917724609375,
96,18999,-1144.3724365234375,-2156.341552734375,
96,19011,,,-2122.29736328125
97,19049,-739.16845703125,-2136.493896484375,
97,19099,-861.28955078125,-2105.1171875,
97,19149,-1298.308837890625,-2124.34765625,
97,19199,-1570.05615234375,-2155.3046875,
97,19207,,,-2157.734619140625
98,19249,-528.6649780273438,-2083.66162109375,
98,19299,-783.86181640625,-2105.920654296875,
98,19349,-788.35498046875,-2121.6953125,
98,19399,-1380.95166015625,-2152.3564453125,
98,19403,,,-2112.086181640625
99,19449,-684.2020263671875,-2125.3603515625,
99,19499,-1548.5411376953125,-2144.48388671875,
99,19549,-404.4560546875,-2101.94091796875,
99,19599,-1428.656982421875,-2147.98291015625,
99,19599,,,-2099.615234375
