epoch,step,train/loss,train/reward,val/reward
0,49,-3.8996176719665527,-14.164498329162598,
0,99,-3.6430366039276123,-13.403928756713867,
0,149,-1.1306244134902954,-13.146337509155273,
0,195,,,-12.389642715454102
1,199,-25.721439361572266,-13.12452507019043,
1,249,-11.811569213867188,-12.782793045043945,
1,299,1.2669413089752197,-12.294158935546875,
1,349,8.361698150634766,-12.009349822998047,
1,391,,,-11.606279373168945
2,399,-5.276189804077148,-11.756365776062012,
2,449,-13.056853294372559,-12.059097290039062,
2,499,-3.3649678230285645,-11.704724311828613,
2,549,0.3679948151111603,-11.557188987731934,
2,587,,,-11.281338691711426
