epoch,step,train/loss,train/reward,val/reward
11,2199,-3494.046875,-3066.1181640625,
11,2249,1564.13818359375,-2777.60400390625,
11,2299,-1401.566162109375,-2940.8173828125,
11,2349,2645.79150390625,-2742.98486328125,
11,2351,,,-2729.3427734375
12,2399,-11534.16015625,-3207.9267578125,
12,2449,-11765.966796875,-3128.04296875,
12,2499,-8470.603515625,-3083.6748046875,
12,2547,,,-3090.398681640625
13,2549,-18866.86328125,-3356.81005859375,
13,2599,-6408.50927734375,-2974.539794921875,
13,2649,-4834.66748046875,-2941.09033203125,
13,2699,-5297.22265625,-2923.75439453125,
13,2743,,,-2763.301025390625
14,2749,-3247.35693359375,-2908.2080078125,
14,2799,-3609.631591796875,-2861.71484375,
14,2849,-5316.97119140625,-3005.213134765625,
14,2899,-2204.83447265625,-2792.37646484375,
14,2939,,,-2801.990478515625
15,2949,-3385.26123046875,-2919.787109375,
15,2999,-8668.970703125,-3055.996826171875,
15,3049,-2280.700439453125,-2827.410888671875,
15,3099,-2259.3125,-2772.952880859375,
15,3135,,,-2692.5
16,3149,-2297.453125,-2805.70703125,
16,3199,195.1539306640625,-2685.68798828125,
16,3249,837.142333984375,-2720.482666015625,
16,3299,-1295.6614990234375,-2745.86376953125,
16,3331,,,-2632.893310546875
17,3349,-3403.664794921875,-2756.85693359375,
17,3399,-4639.275390625,-2829.376708984375,
17,3449,-1847.18701171875,-2708.060546875,
17,3499,-1195.3984375,-2672.391845703125,
17,3527,,,-2584.6484375
18,3549,-470.3482666015625,-2616.88916015625,
18,3599,-2296.22607421875,-2699.130859375,
18,3649,-4099.26025390625,-2761.351318359375,
18,3699,-689.3433837890625,-2531.3408203125,
18,3723,,,-2665.314697265625
19,3749,-9239.6259765625,-2922.84326171875,
19,3799,-5833.90380859375,-2938.949462890625,
19,3849,-1557.611572265625,-2646.572021484375,
19,3899,2262.64892578125,-2558.9267578125,
19,3919,,,-2555.145263671875
20,3949,-262.42962646484375,-2593.7666015625,
20,3999,-817.3864135742188,-2645.311279296875,
20,4049,-5622.36572265625,-2740.904541015625,
20,4099,-2282.369384765625,-2671.0458984375,
20,4115,,,-2483.265380859375
21,4149,-4380.71875,-2664.8369140625,
21,4199,-1776.6090087890625,-2556.74365234375,
21,4249,-2683.067138671875,-2650.618408203125,
21,4299,-1493.2984619140625,-2594.8994140625,
21,4311,,,-2464.711181640625
22,4349,-1507.6611328125,-2525.31640625,
22,4399,-840.396728515625,-2512.20703125,
22,4449,-3056.513427734375,-2588.802490234375,
22,4499,-1252.411865234375,-2460.0107421875,
22,4507,,,-2393.13330078125
23,4549,-4230.7177734375,-2610.3251953125,
23,4599,-2688.59423828125,-2520.782958984375,
23,4649,-3544.14208984375,-2554.619384765625,
23,4699,-4925.9599609375,-2545.75,
23,4703,,,-2438.96923828125
24,4749,-2267.109375,-2493.4716796875,
24,4799,-3134.73876953125,-2521.72265625,
24,4849,-2631.98828125,-2460.8017578125,
24,4899,-1750.9453125,-2451.638671875,
24,4899,,,-2463.69384765625
25,4949,-4772.90234375,-2592.9443359375,
25,4999,-2214.62451171875,-2505.705322265625,
25,5049,-2245.175048828125,-2489.07177734375,
25,5095,,,-2469.126708984375
26,5099,-3666.349609375,-2518.68115234375,
26,5149,-6180.72705078125,-2642.04931640625,
26,5199,-1515.296142578125,-2461.763427734375,
26,5249,-2034.5164794921875,-2449.72216796875,
26,5291,,,-2380.371826171875
27,5299,-2166.049560546875,-2494.71337890625,
27,5349,-2936.958251953125,-2552.275390625,
27,5399,-406.7762145996094,-2429.00927734375,
27,5449,-1473.304443359375,-2447.708984375,
27,5487,,,-2509.328857421875
28,5499,-5883.646484375,-2668.006103515625,
28,5549,-2925.13232421875,-2548.862548828125,
28,5599,-1371.6922607421875,-2464.18359375,
28,5649,-2782.614013671875,-2531.77587890625,
28,5683,,,-2435.58642578125
29,5699,-3627.166015625,-2592.0009765625,
29,5749,-1632.269287109375,-2480.479736328125,
29,5799,-1953.000244140625,-2461.92724609375,
29,5849,-1249.223876953125,-2468.8349609375,
29,5879,,,-2325.831298828125
30,5899,-3099.652587890625,-2461.65869140625,
30,5949,-861.748291015625,-2334.27490234375,
30,5999,-2125.98974609375,-2402.69775390625,
30,6049,-2026.626953125,-2437.9443359375,
30,6075,,,-2352.728515625
31,6099,-1937.8121337890625,-2450.14306640625,
31,6149,-1588.2015380859375,-2415.84619140625,
31,6199,-607.927001953125,-2383.669921875,
31,6249,-3678.112548828125,-2518.41748046875,
31,6271,,,-2284.560791015625
32,6299,-2965.755859375,-2412.4541015625,
32,6349,-2649.7890625,-2412.15283203125,
32,6399,-3169.796875,-2425.627197265625,
32,6449,-2333.35205078125,-2411.9892578125,
32,6467,,,-2282.951904296875
33,6499,-2683.40869140625,-2457.73876953125,
33,6549,-4599.0068359375,-2488.021484375,
33,6599,-1663.77783203125,-2371.82763671875,
33,6649,-425.1700439453125,-2296.70849609375,
33,6663,,,-2274.1796875
34,6699,-2995.598876953125,-2426.69775390625,
34,6749,-2613.755859375,-2397.884033203125,
34,6799,-685.6849975585938,-2385.414306640625,
34,6849,-1542.2275390625,-2352.232177734375,
34,6859,,,-2265.738037109375
35,6899,-2839.9296875,-2408.493408203125,
35,6949,-2096.95849609375,-2463.3984375,
35,6999,-1861.85498046875,-2343.944091796875,
35,7049,-2507.4609375,-2386.478515625,
35,7055,,,-2282.185791015625
36,7099,-719.482666015625,-2350.127685546875,
36,7149,-738.974853515625,-2321.130126953125,
36,7199,-786.88671875,-2303.361328125,
36,7249,-1374.75537109375,-2351.388427734375,
36,7251,,,-2268.866943359375
37,7299,-1004.2489013671875,-2321.31201171875,
37,7349,-1263.5118408203125,-2354.111083984375,
37,7399,438.1864013671875,-2297.79931640625,
37,7447,,,-2323.814697265625
38,7449,-1706.18359375,-2375.62353515625,
38,7499,-1975.111083984375,-2380.227783203125,
38,7549,-624.396484375,-2299.262939453125,
38,7599,-1119.807861328125,-2337.9267578125,
38,7643,,,-2284.894775390625
39,7649,-2361.40185546875,-2404.2626953125,
39,7699,-153.33596801757812,-2317.65625,
39,7749,-1494.8751220703125,-2374.64794921875,
39,7799,-2268.435546875,-2384.23974609375,
39,7839,,,-2253.711181640625
40,7849,-1909.8583984375,-2358.8037109375,
40,7899,-940.4657592773438,-2289.928466796875,
40,7949,-1539.49365234375,-2337.5029296875,
40,7999,-1644.43310546875,-2369.35791015625,
40,8035,,,-2260.235107421875
41,8049,-803.5670776367188,-2326.673828125,
41,8099,-1355.78955078125,-2300.763671875,
41,8149,-1972.888916015625,-2355.994873046875,
41,8199,48.63043212890625,-2278.74462890625,
41,8231,,,-2248.8427734375
42,8249,-1361.2861328125,-2320.630859375,
42,8299,-1439.6593017578125,-2311.15771484375,
42,8349,-1750.1556396484375,-2325.087646484375,
42,8399,-1960.6064453125,-2356.97705078125,
42,8427,,,-2211.056884765625
43,8449,-2495.81689453125,-2356.48583984375,
43,8499,-832.9893798828125,-2265.984619140625,
43,8549,-2375.609375,-2303.74951171875,
43,8599,-1944.1654052734375,-2306.848388671875,
43,8623,,,-2380.310791015625
44,8649,-2051.437255859375,-2321.3056640625,
44,8699,-1201.552978515625,-2265.94384765625,
44,8749,-1664.249267578125,-2309.483642578125,
44,8799,-1380.26513671875,-2291.579345703125,
44,8819,,,-2235.332763671875
45,8849,-371.6654052734375,-2222.0869140625,
45,8899,-1997.003662109375,-2299.287109375,
45,8949,-3736.01708984375,-2378.0859375,
45,8999,-632.3775634765625,-2225.287109375,
45,9015,,,-2176.614501953125
46,9049,-675.0567626953125,-2216.97119140625,
46,9099,-1428.60546875,-2220.1875,
46,9149,-876.8875732421875,-2256.7333984375,
46,9199,-487.0755310058594,-2207.473388671875,
46,9211,,,-2207.13232421875
47,9249,-1035.2908935546875,-2239.70947265625,
47,9299,-481.98388671875,-2189.826171875,
47,9349,235.69952392578125,-2169.82958984375,
47,9399,-373.6484680175781,-2194.71240234375,
47,9407,,,-2159.24853515625
48,9449,-1188.841064453125,-2186.44482421875,
48,9499,-980.9744262695312,-2238.10791015625,
48,9549,-918.9019775390625,-2269.41064453125,
48,9599,-707.4578247070312,-2224.98681640625,
48,9603,,,-2219.161376953125
49,9649,-2122.637451171875,-2297.307373046875,
49,9699,-1467.3106689453125,-2263.253662109375,
49,9749,-1176.7392578125,-2237.28564453125,
49,9799,-1086.234619140625,-2224.296142578125,
49,9799,,,-2143.31298828125
