epoch,step,train/loss,train/reward,val/reward
0,49,2426906368.0,-49467.21875,
0,99,2465850880.0,-48857.06640625,
0,149,2760428544.0,-52472.75,
0,199,2550884096.0,-50433.828125,
0,249,1805172224.0,-42691.1484375,
0,299,1804633088.0,-42703.46875,
0,349,1868242560.0,-43463.078125,
0,390,,,-44546.80078125
1,399,1795946752.0,-42478.03125,
1,449,1917555968.0,-43988.37890625,
1,499,1960954368.0,-44571.546875,
1,549,1738290816.0,-42019.51953125,
1,599,1703462144.0,-41507.2734375,
1,649,1822243200.0,-42856.56640625,
1,699,1639115008.0,-40822.0390625,
1,749,1628864000.0,-40761.1796875,
1,781,,,-44546.80078125
2,799,1647494144.0,-40710.55078125,
2,849,1621179008.0,-40648.6015625,
2,899,1651403392.0,-40965.6171875,
2,949,1686054400.0,-41507.55078125,
2,999,1648390400.0,-41094.0859375,
2,1049,1671956096.0,-41363.05859375,
2,1099,1651616000.0,-41212.7109375,
2,1149,1786177664.0,-42873.7265625,
2,1172,,,-44546.83203125
3,1199,2009303680.0,-45124.92578125,
3,1249,1860233600.0,-43517.80078125,
3,1299,1788299264.0,-42671.3828125,
3,1349,1908473216.0,-43787.2890625,
3,1399,2293666560.0,-45429.8984375,
3,1449,1820978432.0,-43527.6484375,
3,1499,1860551552.0,-44016.31640625,
3,1549,1816004224.0,-43555.57421875,
3,1563,,,-44546.80078125
4,1599,1687192448.0,-42011.48046875,
4,1649,1763636992.0,-42939.234375,
4,1699,1777868672.0,-42752.7734375,
4,1749,1717625728.0,-42605.234375,
4,1799,1801174016.0,-43649.8984375,
4,1849,2036548096.0,-45163.2421875,
4,1899,1750786048.0,-43173.5625,
4,1949,2109943168.0,-45556.171875,
4,1954,,,-44546.80078125
5,1999,1877527552.0,-44720.93359375,
5,2049,1876070400.0,-44426.00390625,
5,2099,1835555712.0,-43706.3671875,
5,2149,1920513024.0,-44857.80859375,
5,2199,1678864384.0,-42545.5859375,
5,2249,1690082432.0,-42924.60546875,
5,2299,1741954048.0,-43308.4140625,
5,2345,,,-44546.80078125
6,2349,1762828672.0,-43369.7578125,
6,2399,1603082880.0,-41996.015625,
6,2449,1632226048.0,-42242.4375,
6,2499,1542183552.0,-41441.375,
6,2549,1569588352.0,-41847.33984375,
6,2599,1557446400.0,-41845.40625,
