epoch,step,train/loss,train/reward,val/reward
28,5499,-2305.783447265625,-3463.0439453125,
28,5549,-3851.2451171875,-3512.39697265625,
28,5599,-4878.9501953125,-3504.5537109375,
28,5649,-7207.6142578125,-3599.2373046875,
28,5683,,,-3229.877685546875
29,5699,-4066.6728515625,-3530.09130859375,
29,5749,-6746.4580078125,-3610.84716796875,
29,5799,-6233.51513671875,-3543.82373046875,
29,5849,-5914.431640625,-3461.08349609375,
29,5879,,,-3599.361572265625
30,5899,-5708.12255859375,-3473.42138671875,
30,5949,-2581.35205078125,-3330.522216796875,
30,5999,-257.56304931640625,-3218.12548828125,
30,6049,-6318.5263671875,-3608.771484375,
30,6075,,,-3401.97412109375
31,6099,-4822.87158203125,-3430.64306640625,
31,6149,-2840.68994140625,-3353.64794921875,
31,6199,-226.30931091308594,-3201.32373046875,
31,6249,-803.048095703125,-3291.53125,
31,6271,,,-2974.156982421875
32,6299,-4633.4892578125,-3195.26513671875,
32,6349,-8077.0498046875,-3552.7080078125,
32,6399,-5467.08154296875,-3274.892578125,
32,6449,-5121.1201171875,-3313.266845703125,
32,6467,,,-3157.25048828125
33,6499,-4944.52294921875,-3380.68994140625,
33,6549,-5227.685546875,-3306.599609375,
33,6599,-5646.859375,-3425.427001953125,
33,6649,-10026.5654296875,-3496.36767578125,
33,6663,,,-3229.31640625
34,6699,-8919.1640625,-3629.4072265625,
34,6749,-5578.740234375,-3309.09619140625,
34,6799,-2906.7470703125,-3171.78515625,
34,6849,-3606.980712890625,-3151.18212890625,
34,6859,,,-3065.84228515625
35,6899,-2868.79052734375,-3202.0380859375,
35,6949,-3083.5029296875,-3152.345458984375,
35,6999,-7147.1962890625,-3375.76611328125,
35,7049,-4124.953125,-3226.883056640625,
35,7055,,,-2986.359130859375
36,7099,-3664.78466796875,-3154.017578125,
36,7149,-1179.748291015625,-3052.2333984375,
36,7199,-1627.015869140625,-3051.87646484375,
36,7249,-3965.853515625,-3226.5771484375,
36,7251,,,-2974.03271484375
37,7299,-6062.212890625,-3333.21142578125,
37,7349,-3751.7822265625,-3214.298828125,
37,7399,-8888.88671875,-3459.599365234375,
37,7447,,,-3047.492919921875
38,7449,-5962.078125,-3378.0732421875,
38,7499,-4479.0283203125,-3181.490234375,
38,7549,-5421.6630859375,-3240.431396484375,
38,7599,-9488.2763671875,-3526.00146484375,
38,7643,,,-3052.970947265625
39,7649,-3641.80126953125,-3137.219970703125,
39,7699,-5457.43505859375,-3208.349853515625,
39,7749,-2446.609375,-3124.8876953125,
39,7799,-4943.74365234375,-3188.5439453125,
39,7839,,,-3079.7998046875
40,7849,-3701.12109375,-3205.408203125,
40,7899,-2540.1220703125,-3157.911376953125,
40,7949,-5132.32177734375,-3272.0654296875,
40,7999,-6107.55078125,-3424.51123046875,
40,8035,,,-2874.9228515625
41,8049,-3191.82275390625,-3066.656005859375,
41,8099,-6545.43994140625,-3234.920654296875,
41,8149,-5188.11328125,-3221.83154296875,
41,8199,-3498.57958984375,-3021.773193359375,
41,8231,,,-3124.0048828125
42,8249,-3176.435791015625,-3036.84326171875,
42,8299,-3392.701904296875,-3060.046875,
42,8349,-3634.37353515625,-3073.75830078125,
42,8399,-4516.30078125,-3240.40625,
42,8427,,,-2958.447998046875
43,8449,-4637.42041015625,-3205.540283203125,
43,8499,-1353.366455078125,-2949.384033203125,
43,8549,-2893.16943359375,-3035.865478515625,
43,8599,-5977.2802734375,-3182.99169921875,
43,8623,,,-2871.034912109375
44,8649,-2621.216796875,-3081.787353515625,
44,8699,-2597.5947265625,-3013.4462890625,
44,8749,-4260.888671875,-3127.139892578125,
44,8799,-478.84295654296875,-2921.03515625,
44,8819,,,-3076.68408203125
45,8849,-3962.375244140625,-3141.81591796875,
45,8899,-5990.060546875,-3332.81298828125,
45,8949,726.4320068359375,-2899.9951171875,
45,8999,-1232.4029541015625,-2901.577392578125,
45,9015,,,-3093.01171875
46,9049,-1243.858642578125,-2948.292236328125,
46,9099,-3542.012939453125,-3047.9814453125,
46,9149,-1379.3131103515625,-2976.728271484375,
46,9199,-1447.425537109375,-2930.9453125,
46,9211,,,-2848.78271484375
47,9249,-1100.586181640625,-2883.3505859375,
47,9299,-2036.58251953125,-2881.329345703125,
47,9349,-2147.50830078125,-2992.85693359375,
47,9399,-1152.2020263671875,-2958.25,
47,9407,,,-2712.041015625
48,9449,-8939.7060546875,-3301.0556640625,
48,9499,-1356.26025390625,-2783.03759765625,
48,9549,-6226.03955078125,-3115.22314453125,
48,9599,-4323.9033203125,-3050.859375,
48,9603,,,-2922.0390625
49,9649,-2404.78564453125,-2951.22900390625,
49,9699,-8305.912109375,-3207.82958984375,
49,9749,-8279.3271484375,-3236.402587890625,
49,9799,-1783.9605712890625,-2982.67529296875,
49,9799,,,-2885.64453125
