epoch,step,train/loss,train/reward,val/reward
0,49,1457382144.0,-37657.42578125,
0,99,3209161728.0,-55501.796875,
0,149,1532027776.0,-37843.10546875,
0,199,562032640.0,-22416.826171875,
0,249,830241024.0,-28082.5625,
0,299,243917472.0,-15216.2314453125,
0,349,164425376.0,-11822.037109375,
0,390,,,-13980.240234375
1,399,103686296.0,-9449.0,
1,449,60710076.0,-5991.01220703125,
1,499,55472460.0,-3617.456298828125,
1,549,28056542.0,-4061.767578125,
1,599,18046494.0,-1728.17529296875,
1,649,34336348.0,-3245.03955078125,
1,699,5110468.0,-1104.7086181640625,
1,749,35856240.0,-2933.0712890625,
1,781,,,-9167.896484375
2,799,2567550.0,-814.53857421875,
2,849,9898456.0,-1680.9462890625,
2,899,1842507.625,-645.8464965820312,
2,949,3790146.75,-934.7708129882812,
2,999,1542898.75,-608.578369140625,
2,1049,35315568.0,-1301.8138427734375,
2,1099,4109170.75,-721.4365234375,
2,1149,44876376.0,-4439.6845703125,
2,1172,,,-21468.275390625
3,1199,8007397.5,-1016.5953369140625,
3,1249,1174989.875,-478.5753479003906,
3,1299,12339298.0,-1149.7847900390625,
3,1349,4051206.75,-769.8964233398438,
3,1399,606865.75,-375.18499755859375,
3,1449,1545382.75,-478.1563720703125,
3,1499,5433054.5,-852.2697143554688,
3,1549,6614535.0,-906.4781494140625,
3,1563,,,-10038.4560546875
4,1599,1125517.75,-463.659423828125,
4,1649,1020221.375,-337.7975769042969,
4,1699,11595928.0,-576.5115966796875,
4,1749,921951.25,-457.08392333984375,
4,1799,13768836.0,-1033.5888671875,
4,1849,2410371.75,-422.5460510253906,
4,1899,1066511.75,-437.2943420410156,
4,1949,846837.1875,-459.3144226074219,
4,1954,,,-8623.1728515625
5,1999,752679.0,-324.0142517089844,
5,2049,1122454.0,-517.653076171875,
5,2099,2377540.5,-604.361328125,
5,2149,1525518.125,-473.54364013671875,
5,2199,425347.03125,-275.35675048828125,
5,2249,924834.75,-351.12701416015625,
5,2299,848070.4375,-349.01287841796875,
5,2345,,,-17474.6875
6,2349,1136559.875,-440.1614685058594,
6,2399,669797.5,-389.53704833984375,
6,2449,1629962.875,-464.33917236328125,
6,2499,452415.34375,-348.00299072265625,
6,2549,97036.96875,-212.9146728515625,
6,2599,153653.34375,-207.55612182617188,
6,2649,650075.6875,-351.55853271484375,
6,2699,339651.375,-263.55718994140625,
6,2736,,,-11877.21875
7,2749,183847.203125,-248.57476806640625,
7,2799,102677.75,-211.4270477294922,
7,2849,106899.3359375,-221.86607360839844,
7,2899,1688992.5,-341.8175964355469,
7,2949,45309.15625,-188.78199768066406,
7,2999,265857.5625,-233.01084899902344,
7,3049,87378.125,-210.89710998535156,
7,3099,5145762.0,-631.7191162109375,
7,3127,,,-17553.818359375
8,3149,131553.59375,-224.11488342285156,
8,3199,356540.40625,-259.623046875,
8,3249,57908.765625,-181.40187072753906,
8,3299,522942.0,-274.5008850097656,
8,3349,611784.6875,-304.3876647949219,
8,3399,7303181.0,-649.5194702148438,
8,3449,364904.375,-301.9839782714844,
8,3499,128922.21875,-193.0577392578125,
8,3518,,,-16133.4580078125
9,3549,58193.953125,-205.44232177734375,
9,3599,183568.5,-238.33758544921875,
9,3649,940930.75,-302.39752197265625,
9,3699,266777.53125,-262.3535461425781,
9,3749,723129.6875,-300.8677978515625,
9,3799,466453.0625,-289.99664306640625,
9,3849,19735.990234375,-176.7583465576172,
9,3899,451527.625,-278.6239318847656,
9,3909,,,-20987.287109375
